Username,Text,Date
WalkOnShadow,"NRIs whose family history of die hard Congis fan say that what PM Modi has done is that all his policies, reforms are for all &amp; never target any religion or caste. They believe Riots &amp; Protest Toolkits being organized by anti India Growth ppl including many Indians living abroad.",2023-06-05 10:41:46+00:00
CryptoBroess,@Ibitoye34427090 Dont bring religion into politics,2023-06-05 10:41:43+00:00
Layo_FH,RT @LukeDyks: I find the humanists cheering on the state religion like this quite funny.,2023-06-05 10:41:43+00:00
FtK70330646,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:41:42+00:00
JdubAndrew,@ReDxSiLLy1 @softiserve @Esqueer_ How about you post a picture of an intake form that asks your religion as a required part of the information then? I bet you can’t.,2023-06-05 10:41:39+00:00
regulusroad,RT @hyekoo: the god bless line in beyond is so good cause they usually only refer to religion n god like that in songs abt pain or guilt or…,2023-06-05 10:41:38+00:00
munnasingh6,"RT @hindupost: Abid posed as Hindu to marry a woman, then forced her to sleep with his father as part of Nikah Halala: Bareilly, UP
https:/…",2023-06-05 10:41:38+00:00
jim_breeden,"The Lords supper is to be a celebration time, not a condemnation time. 

We are to remember Jesus and what He did, not focus on what we did. 

Religion makes the Lord’s supper about our sin while Christianity makes it about our Savior.",2023-06-05 10:41:37+00:00
munnasingh6,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:41:33+00:00
AjayKum42414059,RT @INCAssam: Our society doesn't need @BJP4India to teach us about religion. Our parents &amp; dharma gurus have done that for ages. @BJP4Indi…,2023-06-05 10:41:33+00:00
Brakofi97,"Just a apologize and move on but you say No, instead you will do 1 week ""fast and prayers"". This religion thing be someway oo https://t.co/9amgB6BNsW",2023-06-05 10:41:33+00:00
jm44dog,"RT @UncleLonny63: If the main figurehead of your religion has told you that the greatest commandment is to love one another, yet you’re mes…",2023-06-05 10:41:31+00:00
ariamericano,RT @Aswicahyono: similar to Jonathan Haidt conclusion: The Righteous Mind: Why Good People are Divided by Politics and Religion (2012) exam…,2023-06-05 10:41:29+00:00
satishgnec,"RT @MNageswarRaoIPS: No one exploits Hindus, Hindu religion, imagery, icons and issues for political pelf as much as the #PseudoHindutva RS…",2023-06-05 10:41:26+00:00
Samuelo50736304,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:41:26+00:00
nikki_lkn3to3,"@danakabradpitt @0ccultbot I don't belong to a church or a religion, Dan. I don't council with anyone. I uncover Info fraud, false info, tech abuse &amp; I post about my experiences with that on my social media. I am alive. I don't join married couples. I'm divorced. Olivia &amp; Katie don't belong there either",2023-06-05 10:41:25+00:00
Donnie_Religion,RT @BiggerThanLifee: @Ci_vs_ci i hope all y’all heal well 🫶🏾,2023-06-05 10:41:20+00:00
chiltonswift,need God to be as close to as possible to me tmrw Pleazee i need to get my Religion and Chem each above 90 i love u Jesus https://t.co/e87g2jA2a7,2023-06-05 10:41:18+00:00
LajnaGh,Please make a note of the upcoming review of religion seminar on zoom.  @ReviewReligions https://t.co/abWv6Nh0Xy,2023-06-05 10:41:17+00:00
rlburson,"RT @Mayflower_21: If they aren't stopped, they will kill hundreds of thousands of beef and dairy cattle in the name of their demonic climat…",2023-06-05 10:41:14+00:00
samudaay,RT @bgopu1973: &amp; Article 30 of the constitution gives full right and permission to Christians to establish &amp; teach their own religious scho…,2023-06-05 10:41:11+00:00
verbalpilfery,RT @pewresearch: 17% of U.S. adults have blocked or unfollowed someone online to see less of their religious content.  https://t.co/bPJb3bf…,2023-06-05 10:41:09+00:00
samudaay,"RT @bgopu1973: (30A) Nehru made another law in his constitution Law 30.
According to this Law 30 Muslims can start Islamic religious school…",2023-06-05 10:41:07+00:00
chude__,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:41:06+00:00
Nachiket75,"@meerfaisal01 Tell Islamic terrorists to stop their terror activities, then there will be no fear of Islam. All these movies show how terrorists use Islamic ideology to spread terror, tell terrorists that your religion is of peace so don't spread terror instead of telling the victims.",2023-06-05 10:41:05+00:00
samudaay,"RT @bgopu1973: should not teach Hinduism in their private colleges. 

Colleges should not be started to preach/teach Hinduism.Hindu schools…",2023-06-05 10:41:04+00:00
theblueeyedowl1,Religion and nationalism is poison. Hit me!,2023-06-05 10:41:02+00:00
JulieGadsden9,@The_HappyDaddy Oh my x some people are just not wired right x Its religion that causes most conflicts in this world xx,2023-06-05 10:41:01+00:00
ali_alismaily,"@pride_token Agreed. Religion advocates all of those but they condemn following deviant sexual desires and advocating them. They are satanic and only lead to destruction of hearts, families, lineages and may lead to STDs. There’s more harm than good done. All good Religions condemns… https://t.co/0rkbdpW3KG",2023-06-05 10:41:00+00:00
Drexxofficiall,@yabaleftonline And una still Dey use religion get hope 😂 Dey play dem knows is just a way to control people mentally so the government can do their thing 😂 religion and government = Husband and wife,2023-06-05 10:41:00+00:00
murillrainette,"That. Minds 251! The future might be preparing to cry
DABDOOB_DERAAH_PROMO_SUN_SANDS_&amp;_SPORTS_HM_STYLE_KSA YOU_H_AND_M_LEVEL_COUPON_SHOES_NINJA_CODE_DISCOUNT_STYLI_
Circumstances hold religion institutes in the past. Anyway. https://t.co/WDV1oujPpH",2023-06-05 10:40:57+00:00
Fa78693,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:40:57+00:00
rebeldissident,"@_VanDeRante They have literally written themselves a ""permission"" slip for this in their narcissist religion.",2023-06-05 10:40:55+00:00
FentanylFloyd16,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:40:52+00:00
Geeg103,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:40:50+00:00
Steyvn1,RT @EmperorKaash: @von_Bismack You’ll never see northerners in the comment condemning this criminal act ? You’ll not/never see them. They l…,2023-06-05 10:40:48+00:00
Bobby08039,"@PNMbah I still wonder how you won this Election….. Election Gburus ( incumbent) lost Senate, Chimaroke lost, Election the masses voted for @NgLabour without knowing the candidates, person that was booed during campaign including congregations in the Church of your Religion… NYSC😥🤣🫣",2023-06-05 10:40:47+00:00
Gk_ofiicxial,This is so disrespectful!!!!! How are they trying to teach us about our own religion https://t.co/ijk2lee558,2023-06-05 10:40:47+00:00
ramshiv6,RT @hindupost: Madhya Pradesh: One Arif Shah and his family boycotted by the local Muslim community after he applied tilak to a Hindu man i…,2023-06-05 10:40:46+00:00
Rahulpatelj,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:40:46+00:00
lOv3r2u,RT @BibIiophile_: @AbuTaymiyyahMJ I stand in solidarity with Ethiopian Muslims and condemn all forms of racism and discrimination against t…,2023-06-05 10:40:45+00:00
SZ_Royde,"A Jewess is proud of her religion.
A vulgar response.
Pointed out by me.
Childish retort.
Then blocked me.

Some people seriously need to learn how human beings should behave.
@Raskisti https://t.co/Is3iMN4qsl",2023-06-05 10:40:45+00:00
paavambitch,"RT @srini_r_twit: Some idiots are on about Yash Dayal's ""free speech"". Your free speech stops when it's directed at demonizing/dehumanizing…",2023-06-05 10:40:41+00:00
Navneet_Esb,"RT @jihadwatchRS: I'm not doing anything but reporting the facts. How interesting that you would think reporting the facts is ""putting dirt…",2023-06-05 10:40:40+00:00
nuv_pretty,"@asadiistic Zoroastrianism, the earliest monotheistic ancient religion, assuming one of the famous origins of Islam known to science, wasn't even monotheistic, it was dualistic. It's where the Abrahamic religions got their idea of satan, promotes division in omnipotence.",2023-06-05 10:40:38+00:00
jasspreets79016,"RT @Indicadreamer_: @cogpkgmedia The desolation of human civilization is helped by religion, not fixed by it.

Religion has totally destroy…",2023-06-05 10:40:35+00:00
PDelane04075064,"@JustAVoter100 Look up "" Taqiyya"" . Yousless practices that as the norm. His religion allows him to lie if it enhances his and his cultures ability to gain an advantage.👹👹👹👹👹👹👹👹",2023-06-05 10:40:34+00:00
stansteve30,RT @BeautyGina4: Don’t call DOS to come and stop any fight ! this war on religion will either make us or break us ! This is the last battle…,2023-06-05 10:40:32+00:00
sar_90_80,"Your present placed or is beyond religion
OUNASS_PROMO_COUPON_SIVVI_NAMSHI_CODE_ONAS_DISCOUNT_ONASS https://t.co/Crzp74NkBi",2023-06-05 10:40:31+00:00
androidionopiuy,"The woke community don't tolerate any statements that don't support the woke culture. They act like their opinions transcends all other opinions and beliefs, whether its cultural, religion, values or just personal preferences. https://t.co/52AnCbxvD2",2023-06-05 10:40:26+00:00
ZaveriVaishali,Rituals are celebrated for peace and bounty. Invoking grace of God/s &amp; Godesse/s vs inciting anger is a preritual ceremony irrespective of the religion across the woeld.,2023-06-05 10:40:21+00:00
_vedant03,"RT @GargSzn: Where is your shame lmao 

Your religion literally teaches you to ki|| kaffirs ki|| murti worshippers ( Hindu’s) and you are s…",2023-06-05 10:40:19+00:00
Tabatha64618204,@MrsBWrites @houghtal3 @GrahamAllen_1 You can believe whatever you want but keep your religion to yourself and don’t shove your religion and ideology down other peoples throats see how that works 🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️,2023-06-05 10:40:18+00:00
DAVID85732480,"@miklebobsixty6 @BelTel Why bring religion into it, you prick?",2023-06-05 10:40:17+00:00
shoaibriz,RT @Abdullaahhhh13: GT captain Hardik Pandya doing sehri with his muslim teammates Rashid Khan and Noor Ahmed. And there is this shamless Y…,2023-06-05 10:40:17+00:00
Johnmilonas25,"RT @Maskoforos3: Keep you doped with religion and sex and TV
And you think you're so clever and classless and free
But you're still fucking…",2023-06-05 10:40:15+00:00
MrMakanhoes,@I_am_Munk @ouijv I'll just leave this here. Stop letting some old ass dumb religion run your life. https://t.co/4jKJo22Z3a,2023-06-05 10:40:12+00:00
EliEsDes,"To celebrate #PrideMonth, my (non-binary) child's online school is hosting an assembly that comes with a heads up for parents whose religion does not allow them to be respectful and compassionate toward people who are different to them.  Amazing. https://t.co/wf8T8ssCW0",2023-06-05 10:40:11+00:00
kookie_euh,@moonshinejoy @jeonjkloops These things depend on religion. Different religions have different ways.,2023-06-05 10:40:11+00:00
Roupadoubta,"@AnnevanLeur That Christian bastard crap is infuriating!  Original sin is pretty horrible too. Talk about grooming your children. There are a lot of religious fanatics terrorizing their children with a book handed down for generations teaching oppression through religion. 
They’re like cults.",2023-06-05 10:40:10+00:00
AhamadIman59755,"RT @Brand_Netan: With a bent towards spirituality and religion, CM Yogi has been following the Hindu culture relentlessly, and making peopl…",2023-06-05 10:40:09+00:00
Jubryl2,RT @EshalHafiza: Islam is a religion of love and peace https://t.co/t6kcy6MNrE,2023-06-05 10:40:08+00:00
legalshishya,RT @Ayyagari_V: @mediacrooks @DrSJaishankar Why is he jumping too fast and too soon.Has the sabotage angle been confirmed? Has India identi…,2023-06-05 10:40:06+00:00
HalalFinisher,"RT @HalalFinisher: Islamic stance about condemnation of homosexuality is as clear as daylight. 
You better try these cheap tactics with chr…",2023-06-05 10:40:05+00:00
TomTwo1239268,"RT @MagaCupcake: So, they have made this crap into a religion is what I am seeing. Oh, and what HE meant to say is that all are welcome jus…",2023-06-05 10:40:02+00:00
Maskoforos3,"Keep you doped with religion and sex and TV
And you think you're so clever and classless and free
But you're still fucking peasants as far as I can see 🎶",2023-06-05 10:39:58+00:00
assadayut_s,RT @lisamanobal_327: • LISA latest iNstaGram post from her recent visit to her born country thailand to pay respect and praise to her relig…,2023-06-05 10:39:54+00:00
